Country_ISO,Year,ESG_G_Regulatory_Quality,ESG_G_Rule_of_Law,ESG_G_Political_Stability,ESG_G_Gov_Effectiveness
NIC,2021,-0.8867041,-1.474372,-0.4075357,-0.7550562
NIC,2022,-1.0016657,-1.4947535,-0.1684603,-0.9210621
NIC,2023,-1.0126191,-1.5960126,-0.0652356,-0.9367708
NIC,2024,-0.9910347,-1.6197013,-0.0694255,-1.0529768
NER,2010,-0.5069873,-0.6195252,-1.0817352,-0.7350007
NER,2011,-0.5324314,-0.5181874,-0.7587228,-0.695647
NER,2012,-0.7242274,-0.6902391,-0.8831463,-0.5898721
NER,2013,-0.724202,-0.7158576,-0.934017,-0.6374806
NER,2014,-0.746923,-0.6904258,-0.9806619,-0.5887916
NER,2015,-0.7183876,-0.5809198,-0.7994889,-0.5908565
NER,2016,-0.6537562,-0.5704113,-0.94432,-0.5660437
NER,2017,-0.639688,-0.5600199,-1.0412801,-0.654903
NER,2018,-0.6639231,-0.5744578,-1.1906754,-0.6127385
NER,2019,-0.6452363,-0.5391518,-1.1901489,-0.6646514
NER,2020,-0.7497122,-0.5192429,-1.502479,-0.6573807
NER,2021,-0.6944664,-0.5989752,-1.4793091,-0.6395047
NER,2022,-0.6740254,-0.665473,-1.299076,-0.644957
NER,2023,-0.7280992,-0.8040848,-1.6533793,-0.6115289
NER,2024,-0.7624578,-0.9457241,-1.7634214,-0.7696662
NGA,2010,-0.9112702,-1.1156581,-2.0245506,-1.1375966
NGA,2011,-0.8755064,-1.061201,-1.9456535,-1.1214371
NGA,2012,-0.7528415,-1.0854852,-2.0883527,-0.9699142
NGA,2013,-0.7409668,-1.1858576,-1.9893057,-0.9819811
NGA,2014,-0.7940186,-1.1320206,-2.1855497,-1.0549073
NGA,2015,-0.7402001,-0.9608775,-1.6677713,-0.9138838
NGA,2016,-0.8149879,-0.8794569,-1.7100665,-0.9191662
NGA,2017,-0.7780788,-0.793796,-1.9097854,-0.8608661
NGA,2018,-0.8300184,-0.8138239,-1.8854786,-0.8458382
NGA,2019,-0.8646097,-0.8377059,-1.9732073,-0.9678483
NGA,2020,-0.8874002,-0.8413031,-2.0090379,-0.9841775
NGA,2021,-0.8726579,-0.9263276,-2.0135756,-1.0500622
NGA,2022,-0.9963194,-0.9998212,-1.9526169,-1.056847
NGA,2023,-0.8274258,-0.9348488,-1.9559706,-0.8677545
NGA,2024,-0.6332954,-1.0069453,-2.0025617,-1.0065889
NIU,2010,-0.8576886,-0.6063841,1.5857688,-0.623591
NIU,2011,-0.8559042,-0.5621181,1.5716047,-0.6264635
NIU,2012,-0.8754016,-0.5789827,1.5701095,-0.62574
NIU,2013,-0.8782915,-0.6166789,1.5655411,-0.624932
NIU,2014,-0.8847304,-0.5976457,1.5813217,-0.5922574
NIU,2015,-0.8663282,-0.5808566,..,-0.5982824
NIU,2016,..,..,..,..
NIU,2017,..,..,..,..
NIU,2018,..,1.064287,1.0651969,..
NIU,2019,..,1.3368907,1.3381797,..
NIU,2020,..,1.3948578,1.3898044,..
NIU,2021,..,1.3790918,1.3844083,..
NIU,2022,-0.9105136,0.9849264,1.3936962,-1.3275705
NIU,2023,-0.9088209,0.9825141,1.3952064,-1.3207847
NIU,2024,-0.9049877,0.9821246,1.4364773,-1.3279634
MKD,2010,-0.1118569,-0.4166187,-0.4531815,-0.522895
MKD,2011,-0.0874218,-0.3870299,-0.6796465,-0.3540498
MKD,2012,0.2094252,-0.1897024,-0.399539,-0.0959845
MKD,2013,0.1453678,-0.2010497,-0.4044213,-0.0831043
MKD,2014,0.2802096,-0.1921359,0.2261526,0.1406151
MKD,2015,0.2705038,-0.2782059,-0.2204312,-0.0722863
MKD,2016,0.2741,-0.3194317,-0.3424451,-0.1218578
MKD,2017,0.3426424,-0.3143012,-0.2494818,-0.0997098
MKD,2018,0.3988409,-0.2267515,-0.1184433,0.0333879
MKD,2019,0.192812,-0.2862328,0.0391432,-0.1182044
MKD,2020,0.30335,-0.1729781,0.0891282,-0.0922934
MKD,2021,0.2238642,-0.117091,0.0908151,-0.0787865
MKD,2022,0.2225911,-0.1802257,0.3218511,0.0111046
MKD,2023,0.2015163,-0.2738806,0.2173102,0.022351
MKD,2024,0.2663032,-0.2249297,0.1558087,-0.0323427
NOR,2010,1.6371606,1.9035187,1.4149557,1.7800228
NOR,2011,1.7953532,1.9659305,1.3466634,1.8129314
NOR,2012,1.8217161,1.9857425,1.3326311,1.9504302
NOR,2013,1.91434,1.9934349,1.3123527,1.9341009
NOR,2014,1.7656125,1.9521623,1.1999067,1.9539907
NOR,2015,1.7813823,1.9800469,1.1710873,1.9270491
NOR,2016,1.8051537,2.0056522,1.1454306,1.9604222
NOR,2017,1.8376808,2.0388476,1.0956942,2.0636859
NOR,2018,1.8168864,2.0289199,1.1115481,1.9374028
NOR,2019,1.7665668,2.0322989,1.0766478,1.9446493
NOR,2020,1.6975606,2.0591873,1.2049763,1.9498703
NOR,2021,1.6492378,2.0582629,1.0721678,1.9916736
NOR,2022,1.5730046,1.9409153,0.9197731,1.8212872
NOR,2023,1.6350956,1.9859646,0.9361906,1.7870167
NOR,2024,1.6704537,1.9494549,0.9032646,1.843057
OMN,2010,0.8483843,0.4122993,0.5865685,0.3192865
OMN,2011,0.7404489,0.2438476,0.3126716,0.0808802
OMN,2012,0.8307365,0.3148844,0.3876466,0.0510827
OMN,2013,0.817822,0.2530108,0.3339536,-0.0148917
OMN,2014,0.7762583,0.2045055,0.5698008,0.138753
OMN,2015,0.6495172,0.2116285,0.6155394,0.0805474
OMN,2016,0.6980709,0.2216168,0.5065831,0.1613756
OMN,2017,0.7080042,0.1808944,0.5468563,0.1108223
OMN,2018,0.527985,0.1837813,0.5392522,0.1114018
OMN,2019,0.5010361,0.260692,0.5167644,0.2040481
OMN,2020,0.4719412,0.2562542,0.468834,0.1018136
OMN,2021,0.4254017,0.2255117,0.3902352,0.102771
OMN,2022,0.4679554,0.3524322,0.4399615,0.4468675
OMN,2023,0.4701815,0.3443083,0.5521576,0.4719959
OMN,2024,0.6875152,0.4493583,0.6272361,0.5675096
PAK,2010,-0.6877423,-0.8136536,-2.4586917,-0.7771494
PAK,2011,-0.758094,-1.1504901,-2.7114561,-0.8257262
PAK,2012,-0.80848,-1.0639182,-2.6807174,-0.6500645
PAK,2013,-0.8058791,-1.0488128,-2.6678365,-0.6600164
PAK,2014,-0.7484896,-0.970695,-2.4621615,-0.6822115
PAK,2015,-0.6860082,-0.9148283,-2.4299435,-0.6105847
PAK,2016,-0.6596324,-0.9129583,-2.3350493,-0.5304516
PAK,2017,-0.6642219,-0.8654802,-2.2184098,-0.4213336
PAK,2018,-0.6623048,-0.8396216,-1.9857782,-0.5073376
PAK,2019,-0.6202663,-0.8122676,-1.9293422,-0.4968027
PAK,2020,-0.7006155,-0.8129661,-1.5881564,-0.6149668
PAK,2021,-0.6543467,-0.8231206,-1.6496402,-0.5170351
PAK,2022,-0.7653493,-0.9108794,-1.7555938,-0.682084
PAK,2023,-0.8219842,-1.0042887,-1.9403838,-0.6585378
PAK,2024,-0.7928043,-1.017096,-2.0634311,-0.6003273
PLW,2010,-0.7481757,1.199235,1.5781203,-0.5251718
PLW,2011,-0.4692042,1.2930723,1.5682717,-0.2839049
PLW,2012,-0.5026417,1.2876229,1.5672321,-0.282403
PLW,2013,-0.5075978,1.2754423,1.5640556,-0.2807257
PLW,2014,-0.5186405,1.2815924,1.5750282,-0.212894
PLW,2015,0.3971071,1.351141,0.9559309,-0.3196826
PLW,2016,0.399389,1.3516493,0.951395,-0.3187426
PLW,2017,0.4018035,1.3504054,1.1385207,-0.3184374
PLW,2018,0.1940307,1.3124976,1.14243,0.0107921
PLW,2019,0.4054877,1.1592619,1.1436032,0.0124256
PLW,2020,0.400905,1.1608966,1.1429587,-0.0189646
PLW,2021,0.3990617,1.1551047,1.1404301,-0.0161962
PLW,2022,0.394149,1.171936,1.2446282,-0.0433382
PLW,2023,0.3946725,1.17116,1.2451365,-0.0418711
PLW,2024,0.4811763,1.1710347,1.2387076,0.0100272
PAN,2010,0.5004366,-0.1247478,-0.0820154,0.1224424
PAN,2011,0.5428985,-0.0333012,-0.0424882,0.1252675
PAN,2012,0.4723529,-0.2767365,-0.0613991,0.2315672
PAN,2013,0.4205556,-0.2985413,-0.0995914,0.2144279
PAN,2014,0.3858888,-0.1423563,0.2814967,0.22621
PAN,2015,0.4212846,-0.1702773,0.4833108,0.3209871
PAN,2016,0.4184474,-0.1355383,0.4612991,0.3973659
PAN,2017,0.3409116,-0.1596596,0.457992,0.343385
PAN,2018,0.3136844,-0.2517367,0.364313,0.3258151
PAN,2019,0.3190176,-0.2786019,0.399288,0.4971964
PAN,2020,0.2697187,-0.2397538,0.3368353,0.2314559
PAN,2021,0.2114141,-0.23041,0.3538332,0.2101815
PAN,2022,0.0393931,-0.2146568,0.428471,0.0399223
PAN,2023,0.0230493,-0.2279441,0.3693808,0.0311824
PAN,2024,-0.0738011,-0.2634275,0.264681,0.2451472
PNG,2010,-0.4333699,-0.7032713,-0.9409904,-0.6857865
PNG,2011,-0.4280706,-0.6611764,-0.9018493,-0.6833058
PNG,2012,-0.5009861,-0.7227231,-0.8790759,-0.6577442
PNG,2013,-0.4653449,-0.8041797,-0.7908101,-0.6662105
PNG,2014,-0.2587839,-0.5838074,-0.6691483,-0.7337737
PNG,2015,-0.3927754,-0.614147,-0.6937923,-0.7346421
PNG,2016,-0.4591785,-0.6183169,-0.7576268,-0.8173469
PNG,2017,-0.5227809,-0.6199276,-0.8689907,-0.7120555
PNG,2018,-0.4670821,-0.6685244,-0.7969145,-0.6966528
PNG,2019,-0.5079956,-0.7140866,-0.799197,-0.7267308
PNG,2020,-0.5871307,-0.6603549,-0.7687148,-0.8860451
PNG,2021,-0.7514954,-0.6493713,-0.7476251,-0.9081302
PNG,2022,-0.7469684,-0.5458926,-0.6856785,-1.0845367
PNG,2023,-0.710919,-0.5107675,-0.530809,-1.0841072
PNG,2024,-0.6004013,-0.5713329,-0.653875,-0.9004467
PRY,2010,-0.5035793,-0.7105242,-0.5333587,-0.7673432
PRY,2011,-0.4404632,-0.7081535,-0.5668194,-0.7523261
PRY,2012,-0.4410038,-0.7586864,-0.5745262,-0.7641432
PRY,2013,-0.4312854,-0.7655462,-0.6183216,-0.7612361
PRY,2014,-0.2947838,-0.5971079,0.0107526,-0.738454
PRY,2015,-0.1856906,-0.5495654,0.0826536,-0.7854223
PRY,2016,-0.1553139,-0.4907217,0.0944783,-0.6786705
PRY,2017,-0.1580121,-0.4932562,-0.028302,-0.6426736
PRY,2018,-0.1217096,-0.4540617,-0.0337829,-0.4995478
PRY,2019,-0.1606718,-0.4294945,0.0355269,-0.4663941
PRY,2020,-0.172904,-0.3727181,0.0082817,-0.6074736
PRY,2021,-0.1860035,-0.5280024,-0.0550382,-0.5769998
PRY,2022,-0.2027128,-0.5403788,-0.0659074,-0.4957842
PRY,2023,-0.1971096,-0.580115,0.0023838,-0.337846
PRY,2024,-0.1411883,-0.5835849,-0.0738359,-0.3545101
PER,2010,0.3099239,-0.4909174,-0.7755101,-0.1977807
PER,2011,0.3419375,-0.4433206,-0.6754147,-0.1629382
PER,2012,0.2530528,-0.4879551,-0.6985799,-0.1098429
PER,2013,0.2335481,-0.555049,-0.7062488,-0.1051566
PER,2014,0.2603805,-0.553702,-0.4040664,-0.1988026
PER,2015,0.3176036,-0.4520227,-0.321352,-0.2487592
PER,2016,0.3221782,-0.3392422,-0.1794896,-0.1706909
PER,2017,0.2708614,-0.3746052,-0.2242779,-0.0734623
PER,2018,0.2978144,-0.4609214,-0.1689403,-0.1608169
PER,2019,0.3449805,-0.4564384,-0.0888855,0.0476235
PER,2020,0.2250935,-0.4320888,-0.2963963,-0.1062995
PER,2021,0.0848325,-0.5208197,-0.3341681,-0.0563454
PER,2022,0.0716413,-0.4872517,-0.6566212,-0.0885376
PER,2023,0.1292945,-0.4787644,-0.7239502,-0.1970541
PER,2024,0.0828146,-0.5057749,-0.6544223,-0.2004128
PHL,2010,-0.0305694,-0.6511729,-1.5826192,-0.0031122
PHL,2011,0.0117513,-0.5225183,-1.3804409,0.0797874
PHL,2012,0.1322559,-0.4882631,-1.1706826,0.2234508
PHL,2013,0.0316296,-0.4699791,-1.0944308,0.2427988
PHL,2014,0.0596485,-0.3610228,-0.805762,0.4543872
PHL,2015,0.0878094,-0.4299627,-0.9268186,0.408021
PHL,2016,0.1261455,-0.4729561,-1.4376683,0.2499539
PHL,2017,0.1368136,-0.5912855,-1.2792545,0.1764345
PHL,2018,-0.0051077,-0.6398018,-1.0667774,0.2184254
PHL,2019,0.0586419,-0.647098,-1.0094929,0.1818096
PHL,2020,0.0141421,-0.6331335,-0.9415427,0.1815124
PHL,2021,0.0148496,-0.6736731,-1.0935816,0.1562797
PHL,2022,0.0048009,-0.6321996,-0.8990424,0.0357929
PHL,2023,0.0633741,-0.6011587,-0.709066,0.1018162
PHL,2024,0.0792961,-0.5739681,-0.7741477,0.1445214
POL,2010,0.9204541,0.6458707,1.1015819,0.5474147
POL,2011,0.8434692,0.8414342,1.0564513,0.5785731
POL,2012,0.8536768,0.8705388,1.0636907,0.600245
POL,2013,0.902271,0.8221108,0.9461127,0.654327
POL,2014,0.8657653,0.8809895,1.0543362,0.9088197
POL,2015,0.8123641,0.8357984,1.0637346,0.8717909
POL,2016,0.811158,0.7545596,0.5712287,0.7500075
POL,2017,0.7219296,0.6191174,0.6020499,0.6233831
POL,2018,0.7623048,0.5473425,0.630199,0.6921258
POL,2019,0.8277446,0.5263759,0.6735951,0.6631417
POL,2020,0.6854992,0.460073,0.5545247,0.6765763
POL,2021,0.6736094,0.4098572,0.5651963,0.5887761
POL,2022,0.6870197,0.3545463,0.537484,0.515427
POL,2023,0.7253164,0.3564347,0.5055901,0.6341038
POL,2024,0.6858353,0.5769112,0.498655,0.6734027
PRT,2010,0.9446209,0.881024,0.773195,0.7342202
PRT,2011,0.7471259,0.8670733,0.7839002,0.8580472
PRT,2012,0.7084467,0.8880919,0.8412014,0.9121335
PRT,2013,0.7338698,0.9006196,0.7633997,0.9144388
PRT,2014,0.5980541,1.0181872,0.9403714,0.93359
PRT,2015,0.8500702,1.1272881,1.0004341,1.1121757
PRT,2016,0.8398464,1.1156915,0.9588082,1.0935326
PRT,2017,0.924473,1.1722683,1.054818,1.2300446
PRT,2018,0.9348161,1.13034,1.0917404,1.0601732
PRT,2019,0.9999205,1.1165505,0.9941251,1.0136875
PRT,2020,0.8031995,1.1830529,0.9830461,1.0987347
PRT,2021,0.7505542,1.1690784,0.9584396,1.1677599
PRT,2022,0.8086012,1.1256864,0.8869409,1.0219923
PRT,2023,0.7804495,1.0824285,0.7890296,0.9658494
PRT,2024,0.7401575,1.0721547,0.536927,0.9474847
PRI,2010,0.9228597,0.7594522,0.4065467,0.2054335
PRI,2011,0.9234158,0.6798956,0.5022146,0.2062903
PRI,2012,1.1179384,0.7748459,0.5744011,0.2495152
PRI,2013,1.0084959,0.6447268,0.0987438,0.2097549
PRI,2014,0.9312895,0.6813743,0.6356965,0.3603437
PRI,2015,1.0211949,0.7239439,0.642722,0.3197528
PRI,2016,1.0222101,0.6713382,0.4983548,0.3202012
PRI,2017,0.9672113,0.5862128,0.4048918,-0.4882361
PRI,2018,0.8747767,0.5339062,0.3034965,-0.3311988
PRI,2019,0.7830977,0.5146832,0.1081481,-0.2281626
PRI,2020,0.7810589,0.515317,0.3722414,-0.3930492
PRI,2021,0.7802388,0.5130714,0.4249881,-0.3916752
PRI,2022,0.7775664,0.4254537,0.3070682,-0.5483655
PRI,2023,0.6204573,0.5366948,0.2902359,-0.3079002
PRI,2024,0.6528081,0.546037,0.4382506,-0.2552121
QAT,2010,0.8609387,0.7067019,1.1765666,0.964407
QAT,2011,0.8503316,0.641775,1.0908808,1.0080412
QAT,2012,0.9514299,0.7277942,1.1565419,0.9747888
QAT,2013,0.9455132,0.7628549,1.1121079,1.1397085
QAT,2014,0.7014796,0.5935569,1.1056965,0.9830148
QAT,2015,0.7674283,0.5358302,0.9673463,1.0340695
QAT,2016,0.7654833,0.5818673,0.8292355,1.0292498
QAT,2017,0.560855,0.470148,0.8357284,0.9701164
QAT,2018,0.6770845,0.4639058,0.8707185,0.8061951
QAT,2019,0.7893471,0.4938622,0.882266,0.9423676
QAT,2020,0.8435123,0.4786325,0.8905079,0.9642748
QAT,2021,0.8424347,0.5003341,0.9259515,1.1277682
QAT,2022,0.8839637,0.5977458,0.9163182,1.189094
QAT,2023,0.9412093,0.5728637,1.0147153,1.1464253
QAT,2024,0.9663365,0.589593,0.9511752,1.1342702
REU,2010,1.4639385,0.7788886,0.4506688,0.2368725
REU,2011,1.4650118,0.7934275,0.441133,0.2355177
REU,2012,1.4532839,0.7878884,0.4401265,0.2358589
REU,2013,1.4515456,0.7755074,0.4370508,0.23624
REU,2014,1.0924802,1.0935737,0.2966689,1.1121628
REU,2015,1.1035494,1.0990879,0.2943098,1.1093212
REU,2016,1.1061377,1.0999968,0.2884358,1.110309
REU,2017,1.1088764,1.0977725,0.2891555,1.1106297
REU,2018,1.1100024,1.0999657,0.294218,1.1123907
REU,2019,1.1130552,0.8729103,0.2957374,1.1141072
REU,2020,0.6342679,0.6485582,0.2949028,1.109205
REU,2021,0.6321771,0.6399761,0.2916282,1.1121142
REU,2022,0.6266049,0.6346996,0.2972645,1.1116761
REU,2023,0.6271987,0.6332641,0.056571,0.7690129
REU,2024,0.6285431,0.6330323,0.0449794,0.767382
ROU,2010,0.4222283,0.1036882,0.1933713,-0.2261464
ROU,2011,0.3748876,0.1520925,0.1207194,-0.1785126
ROU,2012,0.3076837,0.1468062,0.0478106,-0.190389
ROU,2013,0.3895279,0.2051222,0.143861,-0.0458649
ROU,2014,0.3877013,0.3653419,0.2061238,-0.0498234
ROU,2015,0.4527497,0.3856172,0.3468551,-0.0115775
ROU,2016,0.4475166,0.3702403,0.3246759,-0.1192185
ROU,2017,0.4191612,0.3958057,0.1382404,-0.1200618
ROU,2018,0.3852803,0.3070465,0.1435505,-0.102107
ROU,2019,0.3572005,0.3667769,0.64527,-0.1453557
ROU,2020,0.3027167,0.4593734,0.6180826,-0.2499801
ROU,2021,0.3145916,0.4615581,0.6671952,-0.0777119
ROU,2022,0.3937269,0.4352333,0.5499041,0.199031
ROU,2023,0.34486,0.4118457,0.4983587,0.1319311
ROU,2024,0.3834547,0.3710995,0.1588848,0.4181246
RUS,2010,-0.3620188,-0.9300496,-0.7128891,-0.8080704
RUS,2011,-0.3810159,-0.6853725,-0.9405765,-0.8085636
RUS,2012,-0.4318993,-0.9650892,-0.9015976,-0.8315588
RUS,2013,-0.4057336,-0.9151441,-0.8279576,-0.7385077
RUS,2014,-0.4501626,-0.8526414,-0.6996599,-0.1991364
RUS,2015,-0.5155363,-0.9088341,-0.7905888,-0.3224347
RUS,2016,-0.4243033,-0.8670735,-0.7684605,-0.3261886
RUS,2017,-0.3965476,-0.8371632,-0.5386198,-0.2168885
RUS,2018,-0.357656,-0.8324588,-0.3681038,-0.1630089
RUS,2019,-0.3542324,-0.8668179,-0.3986491,0.0414379
RUS,2020,-0.4450265,-0.8254091,-0.5068977,-0.0432286
RUS,2021,-0.3720054,-0.9027732,-0.5061895,-0.1170517
RUS,2022,-0.8919419,-1.0548583,-0.7409396,-0.2086802
RUS,2023,-0.8889253,-1.0734047,-0.8184163,-0.208478
RUS,2024,-1.0682839,-1.1565186,-0.9032847,-0.3215539
RWA,2010,-0.2827636,-0.4603771,-0.2188587,-0.1329288
RWA,2011,-0.1855541,-0.4166968,-0.3008288,-0.1196507
RWA,2012,-0.1555961,-0.3228854,-0.2583623,-0.0899578
RWA,2013,-0.0719828,-0.2889095,-0.3090065,-0.0092551
RWA,2014,0.1192636,-0.2189234,-0.1267104,-0.0403257
RWA,2015,0.1710906,-0.1582498,0.0986636,-0.0496198
RWA,2016,0.1543532,-0.1233215,-0.0457773,0.1202434
RWA,2017,0.1740956,-0.138635,0.094453,0.316719
RWA,2018,0.1225588,-0.1434139,0.1598446,0.2772379
RWA,2019,0.109464,-0.14057,0.121607,0.2289518
RWA,2020,0.1214715,-0.0314873,0.1600853,0.2606136
RWA,2021,0.1620438,0.0190329,0.115233,0.2102834
RWA,2022,0.1548275,0.0067627,0.0294569,0.3684478
RWA,2023,0.225197,0.0714762,0.0380223,0.4086662
RWA,2024,0.2696046,0.1002757,-0.0436889,0.3489076
WSM,2010,-0.0255692,0.8244372,0.8057585,-0.0602476
WSM,2011,-0.0962848,0.8367738,0.9610651,-0.0422035
WSM,2012,-0.1001891,0.8353596,0.9605068,-0.042004
WSM,2013,0.004667,0.8321985,0.958801,0.0167872
WSM,2014,-0.0360375,0.9134044,1.0732124,0.6297671
WSM,2015,0.0464779,0.9148122,1.071904,0.6281051
WSM,2016,0.0804622,0.977166,1.0686461,0.8251774
WSM,2017,0.081508,0.9765832,1.0690453,0.8254042
WSM,2018,0.0819379,0.9212628,0.9953036,0.8266492
WSM,2019,0.0037793,1.159202,1.1468478,0.5845121
WSM,2020,-0.07753,1.164435,1.1753028,0.5102513
WSM,2021,-0.1687489,1.0545903,1.1396511,0.512308
WSM,2022,-0.1950639,1.0470005,1.2343417,0.2181469
WSM,2023,-0.1697432,1.0530364,1.2435234,0.419559
WSM,2024,-0.1017379,1.0529651,1.2384523,0.4344899
SMR,2010,..,1.3800148,1.5781203,..
SMR,2011,..,1.3950696,1.5682717,..
SMR,2012,..,1.389334,1.5672321,..
SMR,2013,..,1.3765136,1.5640556,..
SMR,2014,..,1.3829867,1.5750282,..
SMR,2015,0.866755,1.6705872,1.3290711,1.4535264
SMR,2016,0.8693433,1.6711104,1.3245352,1.4545142
SMR,2017,0.8720819,1.6698301,1.3250909,1.454835
SMR,2018,0.8732079,1.6178208,1.3290002,1.456596
SMR,2019,0.8762608,1.6176246,1.2066984,1.4583124
SMR,2020,0.8710628,1.4570337,1.2062355,1.4534103
SMR,2021,0.868972,1.4510365,1.2044193,1.4563194
SMR,2022,0.8633998,1.2429348,1.3786309,1.1591046
SMR,2023,0.8639935,1.4100336,1.3791391,0.8988601
SMR,2024,0.865338,1.1578037,1.3727102,0.8976214
STP,2010,-0.7935286,-0.4874685,0.3709721,-0.816785
STP,2011,-0.7089091,-0.4882212,0.288448,-0.7454739
STP,2012,-0.7369156,-0.5782943,0.2880403,-0.7847882
STP,2013,-0.8527615,-0.666458,0.393194,-0.8437148
STP,2014,-0.7964507,-0.6367133,0.4791965,-0.7347455
STP,2015,-0.7509954,-0.5832763,0.3792166,-0.6582286
STP,2016,-0.730662,-0.5057679,0.2641856,-0.5965439
STP,2017,-0.7689334,-0.4991696,0.2145007,-0.5457336
STP,2018,-0.8284372,-0.4949939,0.4666013,-0.3812301
STP,2019,-0.8537092,-0.4874284,0.5232443,-0.45934
STP,2020,-0.8307876,-0.3568779,0.4748721,-0.4887191
STP,2021,-0.8221936,-0.3937827,0.6052679,-0.5922232
STP,2022,-0.818472,-0.2943815,0.4930734,-0.6505091
STP,2023,-0.8811261,-0.3531339,0.6193032,-0.6767276
STP,2024,-0.8908801,-0.3531666,0.4890127,-0.7186738
SAU,2010,0.3480315,-0.1795887,-0.2951864,0.0891481
SAU,2011,0.3943428,-0.1576511,-0.5129413,0.0088158
SAU,2012,0.2391932,-0.1861433,-0.5972185,-0.0069962
SAU,2013,0.2721716,-0.2026797,-0.660277,-0.0761056
SAU,2014,0.1946553,-0.434598,-0.3086265,0.075289
SAU,2015,0.2373094,-0.267793,-0.4683535,0.0852229
SAU,2016,0.1880057,-0.1999816,-0.5059085,0.2818788
SAU,2017,0.1004204,-0.3327389,-0.6675064,0.1769432
SAU,2018,0.0805221,-0.2326451,-0.5983975,0.2655112
SAU,2019,0.1793192,-0.1695695,-0.5528727,0.261925
SAU,2020,0.1732095,-0.1793363,-0.5528267,0.1079226
SAU,2021,0.3876301,-0.1658751,-0.4672131,0.3884752
SAU,2022,0.554186,0.0393234,-0.3617761,0.5143289
SAU,2023,0.6101083,0.1165635,-0.2452065,0.725856
SAU,2024,0.7102575,0.2103549,-0.048171,0.7833016
SEN,2010,-0.3780439,-0.3419317,-0.4324972,-0.2855436
SEN,2011,-0.3260215,-0.3452903,-0.333963,-0.250523
SEN,2012,-0.246143,-0.2019456,-0.1570391,-0.23996
SEN,2013,-0.2291162,-0.2085281,-0.0972566,-0.1805346
SEN,2014,-0.2657641,-0.1359198,-0.0890916,-0.1242113
SEN,2015,-0.1568485,-0.1373394,-0.0746024,-0.1627129
SEN,2016,-0.1640727,-0.0666168,-0.2221016,-0.184756
SEN,2017,-0.1871297,-0.1295832,-0.1422197,-0.029733
SEN,2018,-0.2225558,-0.1376841,-0.1420966,-0.0860241
SEN,2019,-0.2066424,-0.111789,0.0630716,0.1244277
SEN,2020,-0.2418203,-0.0993883,-0.0271012,0.0852361
SEN,2021,-0.2406738,-0.1485159,-0.1040585,0.1309278
SEN,2022,-0.2513173,-0.1356248,-0.2028622,0.1203621
SEN,2023,-0.2661232,-0.1703348,-0.1534325,0.1516215
SEN,2024,-0.2416445,-0.2046739,-0.228556,0.2344127
SRB,2010,-0.2818969,-0.4156392,-0.2219434,-0.2327326
SRB,2011,-0.2779936,-0.2316858,-0.1961187,-0.2899811
SRB,2012,-0.2769225,-0.2133225,-0.1119391,-0.2926172
SRB,2013,-0.2482647,-0.203697,-0.0234258,-0.2470451
SRB,2014,0.0017785,-0.0706309,0.1732464,0.1058443
SRB,2015,0.0774729,-0.0388041,0.2787874,-0.0428976
SRB,2016,-0.0089099,-0.0692373,0.1629002,0.0587501
SRB,2017,0.0175701,-0.100076,0.1168497,0.1137013
SRB,2018,0.0896661,-0.0999068,0.1163728,0.1424118
SRB,2019,0.064278,-0.0652981,0.0620767,0.0665414
SRB,2020,0.0652905,-0.1348535,-0.0681568,0.0476746
SRB,2021,0.0556174,-0.1926347,-0.0436914,0.0628473
SRB,2022,0.0892566,-0.1559554,-0.0525867,0.1788279
SRB,2023,0.0850627,-0.1840377,0.0879569,0.1035439
SRB,2024,0.07835,-0.2000778,-0.168639,0.1019486
SYC,2010,0.2164882,0.1074652,0.8564804,0.5994724
SYC,2011,0.1472836,0.1120002,0.7752841,0.5987727
SYC,2012,0.1804289,0.1387238,0.7257334,0.710415
SYC,2013,0.1191899,0.1582385,0.7331354,0.6404284
SYC,2014,-0.0884944,0.140185,0.4579186,0.5730461
SYC,2015,0.2833423,0.2919363,0.7647495,0.6575775
SYC,2016,0.2523062,0.337312,0.7625994,0.8131034
SYC,2017,0.1296569,0.2519102,0.813523,0.6187826
SYC,2018,0.2527705,0.4346563,0.7800693,0.6505108
SYC,2019,0.2743209,0.4330134,0.6921848,0.5618507
SYC,2020,0.2729044,0.532971,0.727409,0.4965414
SYC,2021,0.2723347,0.5521392,0.7262104,0.5612215
SYC,2022,0.3267766,0.5983146,0.8411889,0.4110747
SYC,2023,0.4281497,0.5546447,0.9207856,0.5293894
SYC,2024,0.3896741,0.5968987,0.9164443,0.6267672
SLE,2010,-0.9567519,-0.8366323,-0.237476,-1.1431255
SLE,2011,-0.9394812,-0.783612,-0.2639912,-1.1333977
SLE,2012,-0.9477216,-0.741593,-0.2587444,-1.1025719
SLE,2013,-0.9327458,-0.8619589,-0.10195,-1.1086375
SLE,2014,-0.8893697,-0.8944079,-0.1346918,-1.0481377
SLE,2015,-0.9245604,-0.7893208,-0.0242965,-1.1514848
SLE,2016,-0.9135743,-0.8024905,-0.2703676,-1.0441405
SLE,2017,-0.918734,-0.7575713,-0.1470976,-1.0168171
SLE,2018,-0.9175513,-0.7366848,-0.2065515,-0.9745858
SLE,2019,-0.89124,-0.7819422,-0.1611098,-1.043917
SLE,2020,-0.9046862,-0.6747383,-0.3669003,-0.9569812
